model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
embedding_data_deberta_sentence_transformer,C_lex_sem_strong,10,0.07435897435897437,0.3717948717948718,0.12393162393162396,0.3775190470460826,0.18777981277981276,0.3194342694342694,0.5897435897435898,1.0,39
embedding_data_deberta_sentence_transformer,D_zfilter,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.26904761904761904,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,D_zfilter,3,0.1282051282051282,0.19230769230769232,0.15384615384615388,0.26396737151427085,0.1282051282051282,0.26904761904761904,0.38461538461538464,1.0,39
embedding_data_deberta_sentence_transformer,D_zfilter,5,0.08717948717948719,0.21794871794871795,0.12454212454212456,0.2810923528179295,0.13653846153846153,0.26904761904761904,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,D_zfilter,10,0.05641025641025642,0.28205128205128205,0.09401709401709402,0.31285169634806137,0.1507936507936508,0.26904761904761904,0.46153846153846156,1.0,39
embedding_data_deberta_sentence_transformer,E_diversity,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.2515262515262515,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,E_diversity,3,0.10256410256410256,0.15384615384615385,0.1230769230769231,0.22214865988423346,0.11324786324786323,0.2515262515262515,0.3076923076923077,1.0,39
embedding_data_deberta_sentence_transformer,E_diversity,5,0.07179487179487182,0.1794871794871795,0.10256410256410256,0.24423463722133051,0.11965811965811965,0.2515262515262515,0.358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,E_diversity,10,0.05384615384615385,0.2692307692307692,0.08974358974358976,0.2908858303379569,0.13865486365486365,0.2515262515262515,0.4358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,F_recall_first,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.2557997557997558,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,F_recall_first,3,0.10256410256410256,0.15384615384615385,0.1230769230769231,0.22710831125903524,0.11324786324786323,0.2557997557997558,0.3076923076923077,1.0,39
embedding_data_deberta_sentence_transformer,F_recall_first,5,0.09230769230769233,0.23076923076923078,0.13186813186813187,0.2791722400367625,0.1363247863247863,0.2557997557997558,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,F_recall_first,10,0.05384615384615385,0.2692307692307692,0.08974358974358976,0.2976385513333747,0.14456654456654455,0.2557997557997558,0.4358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,G_mnn_heavy,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.2636752136752137,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,G_mnn_heavy,3,0.11965811965811965,0.1794871794871795,0.1435897435897436,0.2498481268291517,0.12393162393162392,0.2636752136752137,0.358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,G_mnn_heavy,5,0.08717948717948719,0.21794871794871795,0.12454212454212456,0.27689241088241406,0.13482905982905982,0.2636752136752137,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,G_mnn_heavy,10,0.05384615384615385,0.2692307692307692,0.08974358974358976,0.3009048826249739,0.1465811965811966,0.2636752136752137,0.4358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,H_zfilter,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.24123931623931624,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,H_zfilter,3,0.094017094017094,0.14102564102564102,0.11282051282051284,0.2291667525629279,0.10897435897435898,0.24123931623931624,0.28205128205128205,1.0,39
